_id,tipo_equipamento,registro_inmetro,numero_serie_fabricante,identificacao_equipamento,local_instalacao,sentido_fiscalizacao,latitude,longitude,faixas_fiscalizadas,velocidade_fiscalizada,vmd,periodo_vmd,data,hora,natureza_acidente,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,descricao,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
32,FIXO,Portaria 19/2018,R07100,CTTU 5970,AV BEBERIBE,SUBÚRBIO,-8.0129248,-34.8894324,2,50,22600,dez/20,2020-11-16,08:26:00,SEM VÍTIMA,FINALIZADA,FUNDÃO,AV BEBERIBE,2995,,EM FRENTE A ASSEMBLEIA DE DEUS DO FUNDÃO,FUNDÃO,,,COLISÃO,COM UMA VITIMA AGUARDANDO SOCORRO,,1.0,,,,1.0,,,,0.0,,,,,,,,,,,,,,
32,FIXO,Portaria 19/2018,R07100,CTTU 5970,AV BEBERIBE,SUBÚRBIO,-8.0129248,-34.8894324,2,50,22600,dez/20,2020-11-17,07:50:00,COM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,,,E/F AO CERPE E AO CAMPO DO ARRUDA.,ARRUDA,,CIDADE,COLISÃO COM CICLISTA,COLISÃO C/CICLISTA E MOTO,,1.0,,1.0,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa contínua,,
32,FIXO,Portaria 19/2018,R07100,CTTU 5970,AV BEBERIBE,SUBÚRBIO,-8.0129248,-34.8894324,2,50,22600,dez/20,2020-11-19,23:20:00,VÍTIMA FATAL,FINALIZADA,BEBERIBE,AV BEBERIBE,4231,RUA SAPUCAIA DO SUL,SEMÁFORO 314 / APÓS A PIZZARIA DO RUSH,BEBERIBE,314.0,,COLISÃO FRONTAL,ÕNIBUS X MOTO. C/V,,1.0,,,,1.0,,,,1.0,1.0,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Mal conservada,Não existe,Não há placas,,Dupla,Faixa contínua,,
32,FIXO,Portaria 19/2018,R07100,CTTU 5970,AV BEBERIBE,SUBÚRBIO,-8.0129248,-34.8894324,2,50,22600,dez/20,2020-11-26,12:15:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,,,PRÓX AO BOMPREÇO E AO CAMPO DO ARRUDA,BEBERIBE,,,COLISÃO,COLISÃO COM VÍTIMA. VT 25 NO LOCAL.,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
32,FIXO,Portaria 19/2018,R07100,CTTU 5970,AV BEBERIBE,SUBÚRBIO,-8.0129248,-34.8894324,2,50,22600,dez/20,2020-12-12,12:45:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV BEBERIBE,433,RUA PROFESSOR OTAVIO DE FREITAS,PROX AO BAR DO DRAGAO / CANAL DA BARRIGUDA. AO LADO DO NÚMERO 433.,ENCRUZILHADA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO MOTO X CARRO / VT 02 NO LOCAL,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,,Dupla,Faixa contínua,,
32,FIXO,Portaria 19/2018,R07100,CTTU 5970,AV BEBERIBE,SUBÚRBIO,-8.0129248,-34.8894324,2,50,22600,dez/20,2020-12-22,18:11:00,COM VÍTIMA,FINALIZADA,BEBERIBE,AV BEBERIBE,2329,,LADO OPOSTO AO SUPERMERCADO SOBERANO,BEBERIBE,,CIDADE,COLISÃO TRASEIRA,AUTO E MOTO,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,R-6a,,Dupla,Faixa contínua,,
32,FIXO,Portaria 19/2018,R07100,CTTU 5970,AV BEBERIBE,SUBÚRBIO,-8.0129248,-34.8894324,2,50,22600,dez/20,2020-12-28,14:55:00,SEM VÍTIMA,FINALIZADA,ARRUDA,AV BEBERIBE,,,EM FRENTE AO MERCADAO OLEO / PROX AO CAMPO DO ARRUDA,ARRUDA,,,COLISÃO,COLISÃO CAMINHÃO X CARRO / INFORMA QUE TA TENDO DERRAMAMENTO DE OLEO NA VIA,,,,,,1.0,1.0,,,0.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,,Dupla,Faixa contínua,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-01-03,09:16:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,581,,TABELIONATO FIGUEIREDO,PINA,,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VITIMAS,2.0,,,,,,,,,0.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Única,Faixa contínua,Faixa seccionada,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-01-06,12:47:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,1001,RUA ARQUITETO AUGUSTO REINALDO,EM FRENTE AO ATACADO DA CONTRUÇAO,PINA,660.0,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE,1.0,,,,,1.0,,,,0.0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-01-09,08:28:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,544,,E/F JSA PNEUS,PINA,,SUBURBIO,COLISÃO TRASEIRA,COLISÃO C/VITIMA ENTRE DUAS MOTOS (GMC ADELMO FERREIRA E WEMERSON NO QTH),1.0,2.0,,,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-01-12,22:18:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,990,RUA ARQUITETO AUGUSTO REINALDO,JBS VEÍCULOS,PINA,660.0,SUBURBIO,ABALROAMENTO TRANSVERSAL,ENTRE 2 AUTOS. S/V,2.0,,,,,,,,,0.0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Outras,,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-01-19,09:51:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,950,,EM FRENTE A JBS VEICULOS,PINA,660.0,SUBURBIO,CHOQUE OBJETO FIXO,CAMINHAO CHOCOU-SE COM A LOJA / MOTORISTA FOI SOCORRIDO POR TERCEIROS,,,,,,,1.0,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-01-21,12:20:00,SEM VÍTIMA,FINALIZADA,BOA VIAGEM,AV HERCULANO BANDEIRA,949,,EM FRENTE A JBS,BOA VIAGEM,,SUBURBIO,COLISÃO TRASEIRA,ENTRE TRÊS AUTOS S/V,3.0,,,,,,,,,0.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,60 km/h,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-01-23,17:02:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,716,,ADVOCACIA GERAL DA UNIÃO,PINA,,SUBURBIO,COLISÃO TRASEIRA,COLISÃO SEM VITIMA,2.0,,,,,,,,,0.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-01-24,11:14:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,840,RUA MANOEL DE BRITO,AO LADO DA PASSARELA DA AV. HERCULANO BANDEIRA,PINA,,SUBURBIO,COLISÃO FRONTAL,ONIBUS E AUTO,1.0,,,,,1.0,,,,0.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,60 km/h,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-01-27,18:43:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,,,EM FRENTE AO ATACADO DOS PRESENTES,PINA,660.0,SUBURBIO,ABALROAMENTO LONGITUDINAL,ONIBUS BORBOREMA X RENAULT LOGAN,1.0,,,,,1.0,,,,0.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,,Única,Faixa contínua,Faixa seccionada,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-02-10,15:29:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,563,,TABELIONATO FIGUEIREDO,PINA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,1.0,,,,,1.0,,,,0.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Faixa contínua,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-02-12,11:44:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,563,RUA SAO LUIZ,EM FRENTE AO TABELIONATO FIGUEIREDO,PINA,,SUBURBIO,COLISÃO,SEM VITIMAS,1.0,,,,,1.0,,,,0.0,,Cruzamento,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Outras,30 km/h,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-02-24,01:30:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,,RUA ARQUITETO AUGUSTO REINALDO,,PINA,660.0,SUBURBIO,ABALROAMENTO LONGITUDINAL,DOIS AUTOS,2.0,,,,,,,,,0.0,,Cruzamento,Bom,Sem defeito,Não existente,Seca,Mal iluminada,Faixa de pedestre,Não há placas,60 km/h,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-03-10,06:49:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,,,,PINA,657.0,SUBURBIO,COLISÃO TRASEIRA,COLISÃO ENTRE AOUTO E MOTO COM 1 VÍTIMA,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Única,Faixa contínua,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-03-10,16:15:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,1001,,EM FRENTE AO ATACADO DA CONSTRUÇÃO,PINA,660.0,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA,1.0,1.0,,,,,,,,0.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,60 km/h,Única,Faixa contínua,Faixa seccionada,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-03-13,09:21:00,SEM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,,,PRÓXIMO AO POSTO BR,PINA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISOA SEM VITIMAS // GM ISRAEL E ENOQUE QTH,1.0,,,,,1.0,,,,0.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,,,Única,,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-05-21,14:08:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,960,RUA NOGUEIRA DE SOUZA,EM FRENTE A JBS VEICULOS,PINA,657.0,SUBURBIO,COLISÃO TRASEIRA,COLISÃO COM VITIMA DUAS MOTOS,,2.0,,,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-4b,,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-05-29,00:56:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,,RUA ARQUITETO AUGUSTO REINALDO,NA DESCIDA DA PONTE EM FRENTE O ATACADO DA CONSTRUÇÃO.,PINA,660.0,SUBURBIO,ABALROAMENTO LONGITUDINAL,DOIS AUTOS,2.0,,,,,,,,,1.0,,Cruzamento,Chuvoso,Intermitente,Perfeito estado,Molhada,Perfeito estado,,,,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-06-06,15:04:00,COM VÍTIMA,CANCELADA,PINA,AV HERCULANO BANDEIRA,,RUA ARQUITETO AUGUSTO REINALDO,EM FRENTE AO ATACADÃO DA CONSTRUÇÃO,PINA,,,COLISÃO,COLISÃO ENTRE MOTOCICLETA X DOIS AUTO PASSEIOS,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-09-16,10:46:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,483,,EM FRENTE A IGREJA CATOLICA,PINA,137.0,SUBURBIO,COLISÃO TRASEIRA,AUTO E MOTO C/V,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h,Única,Faixa contínua,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-10-16,13:06:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,,,EM FRENTE A IGREJINHA DO PINA,PINA,137.0,SUBURBIO,ABALROAMENTO LONGITUDINAL,ACIDENTE ENTRE MOTO E AUTO,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-11-05,21:00:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,348,,APOS A IGREJA EM FRENTE A BIFURCAÇAO,PINA,,SUBURBIO,COLISÃO TRASEIRA,MOTO X AUTO   OBS: LOCAL DA COLISAO FOI DESCARACTERIZADO,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,50 km/h,Única,,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-11-06,14:33:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,,RUA NOGUEIRA DE SOUZA,INÍCIO DA AV HERCULANO BANDEIRA. EM FRENTE A MERCEDES BENZ.,PINA,657.0,SUBURBIO,ABALROAMENTO LONGITUDINAL,DOIS AUTOS E UMA MOTO,2.0,1.0,,,,,,,,2.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-11-10,09:45:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,949,RUA ARQUITETO AUGUSTO REINALDO,EM FRENTE AO ATACADO DOS PRESENTES E A PARVI.,PINA,660.0,SUBURBIO,COLISÃO TRASEIRA,DUAS MOTOS MOTOS 11 / 28  ITALO E EVERTON,,2.0,,,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h,Única,Faixa seccionada,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-11-13,09:32:00,COM VÍTIMA,CANCELADA,PINA,AV HERCULANO BANDEIRA,348,,EM FRENTE AO RJ SERVIÇOS AUTOMOTIVOS,PINA,,,COLISÃO,DUAS MOTOS C/V,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
37,FIXO,Portaria 066/2007,FSMTD - 0490,FS004,AV HERCULANO BANDEIRA,-,-8.088917,-34.885222,4,60,31700,dez/20,2020-12-11,10:53:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,960,,EM FRENTE A MERCEDES,PINA,657.0,SUBURBIO,COLISÃO TRASEIRA,COM VITIMA,1.0,1.0,,,,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,60 km/h,Única,Faixa seccionada,,
44,FIXO,Portaria 066/2007,FSMTD - 0485,FS024,RUA GUILHERME PINTO,-,-8.0520646,-34.9021759,2,40,4400,dez/20,2020-02-12,09:03:00,SEM VÍTIMA,FINALIZADA,DERBY,RUA GUILHERME PINTO,360,RUA MANOEL CAETANO,BLOCO B DA UNINASSAU// PRAÇA GUILHERME PINTO// QUARTEL DO DERBY,DERBY,,CIDADE,COLISÃO,COLISAO S/ VITIMA. ENTRE DOIS VEICULOS,2.0,,,,,,,,,0.0,,Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,20 km/h,Única,Não existe,,
44,FIXO,Portaria 066/2007,FSMTD - 0485,FS024,RUA GUILHERME PINTO,-,-8.0520646,-34.9021759,2,40,4400,dez/20,2020-02-19,09:48:00,SEM VÍTIMA,FINALIZADA,DERBY,RUA GUILHERME PINTO,636,,EM FRENTE A VERD -FRUT  E AO BLOCO D. DA MAURICIO  DE NASSAU,DERBY,,SUBURBIO,COLISÃO,COLISÃO SEM VITIMAS,1.0,,,,,1.0,,,,0.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,,Única,Faixa seccionada,,
44,FIXO,Portaria 066/2007,FSMTD - 0485,FS024,RUA GUILHERME PINTO,-,-8.0520646,-34.9021759,2,40,4400,dez/20,2020-08-31,16:51:00,SEM VÍTIMA,FINALIZADA,GRAÇAS,RUA GUILHERME PINTO,360,,ENTRE A PRAÇA GUILHERME PINTO E O RESTAURANTE PORTAL DO DERBY,GRAÇAS,,,COLISÃO,COLISAO ENTRE AUTO E VEICULO OFICIAL DO BOMBEIRO,2.0,,,,,,,,,0.0,,Esquina,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,20km,Única,Faixa contínua,Faixa seccionada,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-01-08,04:11:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,175,RUA DA AURORA,CINEMA SÃO LUIZ,BOA VISTA,162.0,CIDADE,ABALROAMENTO TRANSVERSAL,COLISÃO ENTRE DOIS ÔNIBUS S/V,,,,,,2.0,,,,0.0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Canteiro central,,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-01-10,19:48:00,SEM VÍTIMA,CANCELADA,BOA VISTA,AV CONDE DA BOA VISTA,1546,,E/F A POLITEC- SNT SUB/CID / PRÓX AO COPE,BOA VISTA,,,COLISÃO,ENTRE AUTO E ÕNIBUS. S/V,1.0,,,,,1.0,,,,0.0,,,,,,,,,,,,,,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-01-24,19:20:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,1274,,,BOA VISTA,,,ABALROAMENTO LONGITUDINAL,COLISAO SEM VITIMAS,1.0,,,,,1.0,,,,0.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,,Dupla,Canteiro central,,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-02-04,19:36:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,767,,LOJA LEADER,BOA VISTA,,SUBURBIO,ABALROAMENTO TRANSVERSAL,ENTRE MOTO E ÔNIBUS. S.V,,1.0,,,,1.0,,,,0.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,,Dupla,Faixa contínua,,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-02-19,14:02:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,,,EM FRENTE A FARMACIA INDEPENDENTE/ SENTIDO AGAMENON,BOA VISTA,23.0,,COLISÃO,COLISÃO SEM VÍTIMA,1.0,,,,,1.0,,,,0.0,,,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,40 km/h,Única,Não existe,,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-03-02,09:36:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,,,EM FRENTE A MICROLINS,BOA VISTA,,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VITIMAS,1.0,,,,,1.0,,,,0.0,,Longo da via,Bom,Sem defeito,Incompleta,Seca,,Não existe,Não há placas,,Dupla,,,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-03-05,14:51:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,1573,,EM FRENTE AO Nº 1573,BOA VISTA,,CIDADE,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE ONIBUS E AUTOS S/V,1.0,,,,,1.0,,,,0.0,,Longo da via,Bom,Não existe,Perfeito estado,Seca,,Não existe,R-6a,40 km/h,Dupla,Faixa contínua,,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-03-09,14:48:00,COM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,1370,RUA GONCALVES MAIA,EM FRENTE AO POSTO BR/ SENTIDO AGAMENON,BOA VISTA,299.0,SUBURBIO,ATROPELAMENTO,ATROPELAMENTO COM VÍTIMA,1.0,,,,1.0,,,,,1.0,,Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Outras,,Dupla,Canteiro central,,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-03-14,18:20:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,,RUA GONCALVES MAIA,SOB O SEMÁFORO 299,BOA VISTA,299.0,SUBURBIO,ABALROAMENTO LONGITUDINAL,GOL X CAMINHAO,1.0,,,,,,1.0,,,0.0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,,Única,Não existe,,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-03-31,21:19:00,COM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,,RUA DO HOSPICIO,SNT CID / SEMÁFORO 023,BOA VISTA,23.0,CIDADE,CHOQUE OBJETO FIXO,VT DA PM SE CHOCOU CONTRA O CANTEIRO CENTRAL. C/V,,,,,,,,1.0,,1.0,,Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,40 km/h,Dupla,Canteiro central,,
45,FIXO,Portaria 066/2007,FSMTD - 0541,FS009,AV CONDE DA BOA VISTA,DOIS SENTIDOS,-8.0611731,-34.8832374,4,40,4100,dez/20,2020-05-03,20:09:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,,,COM A RUA GERVÁSIO PIRES,BOA VISTA,,CIDADE,CHOQUE OBJETO FIXO,CHOQUE VT PMPE E CANTEIRO CENTRAL,1.0,,,,,,,,,0.0,,Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,,,Dupla,,,
